dialogue_id,turn_id,speaker,utterance,emotion,annotation
722,3,Chandler,How did youknow?,surprise,1000040
722,4,Ross,Hey! What's she doing back here?,surprise,0000140
722,5,Monica,"Relax, Ross. She's not made of ice cream!",neutral,3100010
722,6,Ross,"Hey look, Phoebe. I, uh, I laid out the states geographically...",neutral,4001000
722,7,Monica,What happened in Atlantic City?!,surprise,2000030
722,8,Ross,"Well, Chandler and I are in a bar",neutral,5000000
722,9,Chandler,"Did you not hear me say, ""Du-ude?!""",non-neutral,1001120
722,10,Ross,"And this girl is making eyes at Chandler, okay?",neutral,4001000
722,11,Ross,"So after awhile he-he goes over to her and uh, after a minute or two, I see them kissing.",neutral,3110000
722,12,Ross,"Now, I know what you're thinking, Chandler's not the type of guy who just goes to bars and makes out with girls, and you're right, Chandler's not the type of guy who just goes to bars and makes out withgirls.",non-neutral,2210000
722,13,Monica,You kissed a guy?!! Oh my God.,surprise,0000041
722,14,Chandler,"In my defense, it was dark and he was a very pretty guy.",non-neutral,2000102
722,15,Ross,"Oh Mon, I laughed so hard",joy,0500000
722,16,Chandler,"Ho-ho, so hard we had to throw out your underwear again?",non-neutral,1200101
722,17,Ross,"Whatever dude, you kissed a guy.",neutral,3100001
723,0,Rachel,"So umm, you're gonna stay with me as long as I need you?",neutral,3002000
723,1,Mrs. Green,Of course I am!,non-neutral,2200010
723,2,Rachel,"Oh mom, I swear I'm not an idiot.",neutral,4010000
723,3,Rachel,"I've read all kinds of books on pregnancy and giving birth, but I-I just didn't think to read the part about what to do when the baby comes.",neutral,4010000
723,4,Rachel,And-and then guess what?,neutral,4010000
723,5,Rachel,The baby's coming and I don't know what to do.,non-neutral,1012010
723,6,Rachel,"Oh, can I throw up in my diaper genie?",non-neutral,1021001
723,7,Mrs. Green,"No. Sweetie, you're gonna be fine.",neutral,5000000
723,8,Rachel,Wait-wait where are you going? Where are you going?,non-neutral,2002010
723,9,Mrs. Green,I'm going to the bathroom.,neutral,5000000
723,10,Rachel,Okay.,neutral,5000000
723,11,Mrs. Green,Now don't worry! Everything's gonna be okay.,neutral,3200000
723,12,Monica,It,neutral,5000000
723,13,Ross,Hey!,joy,1300010
723,14,Phoebe,Hey! Why are you all red and sweaty?,non-neutral,1100021
723,15,Ross,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,neutral,3200000
723,16,Phoebe,Not if you were here.,neutral,5000000
724,0,Monica,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor.",neutral,3002000
724,1,Rachel,Oh my God! This is it!   I really hope it's you!,joy,0400010
724,2,Phoebe,I hope it's you.,neutral,4000010
724,3,Rachel,Me too!,joy,1400000
724,4,Monica,"First of all um, I love you both so much and you're both so important to me",non-neutral,2201000
724,5,Rachel,"Okay, bla-bla-bla-bla!! Who is it?!",non-neutral,1201100
724,6,Monica,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",neutral,5000000
724,7,Monica,"Like hypothetically, if Phoebe were mine",neutral,5000000
724,8,Phoebe,Yes!!! Oh!!,joy,0400010
724,9,Rachel,Hypothetically!,non-neutral,1102010
724,10,Phoebe,Still.,neutral,5000000
724,11,Monica,If Phoebe were my maid of honor,neutral,4001000
724,12,Rachel,Uh-hmm.,neutral,5000000
724,13,Monica,"Rachel would be Phoebe's, I would be Rachel's, that way we all get to do it once and no one would get upset.",neutral,5000000
724,14,Rachel,Yeah that's actually a pretty good idea.,neutral,3200000
724,15,Phoebe,"Yeah, I'll do that. So who gets to be yours?",neutral,4000010
724,16,Monica,"Well that's the best part. Umm,",neutral,4001000
724,17,Phoebe,Wh-why is that the best part?,surprise,1000040
724,18,Monica,Because then I don't have to!,joy,0400010
724,19,Rachel,Well of,neutral,4010000
724,20,Monica,I'm really not deciding!,non-neutral,2201000
724,21,Rachel,Fine!,non-neutral,1000202
724,22,Monica,Yeah that's right.,neutral,5000000
724,23,Phoebe,"Aww, and good luck to you too!  What a nice lady!",joy,1400000
725,0,Chandler,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?",neutral,4000100
725,1,Monica,It's not just the drum noise.,neutral,4000100
725,2,Monica,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",non-neutral,2000120
725,3,Monica,"Oh god, my eye!""",non-neutral,1001210
725,4,Monica,"I mean, it is so annoying.",non-neutral,2000102
725,5,Phoebe,"Yes, thank you. You see, this is how normal people are supposed to react to drums.",neutral,4000100
725,6,Monica,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",surprise,2000030
725,7,Phoebe,Maybe on some level.,neutral,5000000
726,0,Rachel,Joey? Could you get that?  What are you doing here? I thought you were in your room?,surprise,0000050
726,1,Joey,"No, I'm picking you up for our date. These are for you.",neutral,3200000
726,2,Rachel,"Ohh, Lilies. Joey, they're my favorite. Thank you.",joy,0400010
726,3,Joey,"And, a brownie!",joy,0400010
726,4,Joey,"Well, half a brownie.",neutral,5000000
726,5,Joey,"Actually, it's just bag.",neutral,5000000
726,6,Joey,It's been a long walk from the flower shop and I was startin' to feel faint so,neutral,5000000
726,7,Rachel,Oh man!,joy,0400010
726,8,Rachel,This is so great!,joy,0500000
726,9,Rachel,I actually feel like I'm going on a real date!,joy,0500000
726,10,Rachel,"Although, I have a hint of morning sickness, and I'm wearing underwear that goes up to aboutthere.",neutral,3010001
726,11,Joey,"Hey come on now, this is a real date.",non-neutral,2200010
726,12,Joey,"Uh, sonice place you got here.",neutral,5000000
726,13,Joey,"Foosball, huh?",surprise,2000030
726,14,Joey,Pizza box.,neutral,5000000
726,15,Joey,"Oh, a subscription to",surprise,2000030
726,16,Rachel,"Yeah, actually that's my roommate's.",neutral,4000010
726,17,Joey,I would like to meet him. He sounds like a stand up guy.,neutral,4100000
726,18,Rachel,"Ah yes, but he's very protective of me so you'd better watch yourself.",neutral,4000100
726,19,Joey,"Ah Hey, so this roommate of yoursis he good looking?",non-neutral,2101010
726,20,Rachel,Hm-mmm.,neutral,5000000
726,21,Joey,"Oh yeah, it must be tough to keep your hands of him, huh?",neutral,4100000
726,22,Rachel,"Yeah, but I'm pretty sure he's gay.",neutral,3200000
726,23,Joey,"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!",non-neutral,0010211
727,0,Rachel,Can you believe what a jerk Ross was being?,anger,0000320
727,1,Monica,"Yeah, I know. He can get really competitive.",neutral,3000011
727,2,Phoebe,"Ha. Ha, ha.",joy,1400000
727,3,Monica,What?,neutral,3000020
727,4,Phoebe,"Oh, hello, kettle? This is Monica. You're black.",neutral,4000001
727,5,Monica,Please! I am not as bad as Ross.,disgust,0000104
727,6,Rachel,"Oh, I beg to differ. The",neutral,3000101
727,7,Monica,That was,neutral,5000000
727,8,Rachel,Oooooh.  : Oh! I got an interview! I got an interview!,joy,0500000
727,9,Ross,"Well, not playing raquetball!",surprise,0000230
727,10,Joey,He forgot to leave his grip size!,surprise,0000140
727,11,Ross,He didn't get the goggles!,surprise,0000140
727,12,Rachel,"Well,sounds like you two have issues.",neutral,4000001
727,13,Rachel,"Goodbye, baby.",neutral,3020000
727,14,Paolo,"Ciao, bela.",neutral,3020000
727,15,Ross,Do they wait for me to do this?,neutral,3000011
727,16,Joey,So are you gonna tell him?,neutral,4000010
727,17,Ross,Why would I tell him?,neutral,4000010
727,18,Joey,"How about 'cause if you don't, his mother might.",neutral,3000110
727,19,Ross,Oh...,non-neutral,1011020
727,20,Monica,What are you guys doing here?,non-neutral,2000120
727,21,Joey,Uhhhh.... he's not even wearing a jockstrap!,surprise,0000041
727,22,Monica,...What did I ask?,neutral,3000011
728,0,Rachel,God. I feel violated.,disgust,0000203
728,1,Monica,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",disgust,2000003
728,2,Chandler,"Ross, ten o'clock.",neutral,4000010
728,3,Ross,Is it? Feels like two.,non-neutral,2000120
728,4,Chandler,"No,",neutral,5000000
728,5,Ross,What?,neutral,4000010
728,6,Chandler,"There's a beautiful woman at eight, nine, ten o'clock!",joy,1300100
728,7,Ross,Oh. Hel-lo!,joy,0300020
728,8,Chandler,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",joy,0400010
728,9,Monica,"Well, go over to her! She's not with anyone.",joy,1300010
728,10,Chandler,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",fear,1013000
728,11,Rachel,"Oh, c'mon. She's a person, you can do it!",joy,2300000
728,12,Chandler,"Oh please, could she",neutral,3001001
728,13,Ross,He could never get a woman like that in a million years.,neutral,3010001
728,14,Chandler,"Thank you, buddy.",joy,0300200
728,15,Phoebe,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",neutral,3100010
728,16,Monica,You could do that!,joy,0400010
728,17,Chandler,Y'think?,surprise,1100030
728,18,Chandler,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",neutral,4100000
728,19,Phoebe,OK.,neutral,5000000
728,20,Chandler,"This is great!  Helen, could you come in here for a moment?",joy,2300000
728,21,Chandler,"Thank you Helen, that'll be all.",neutral,4100000
728,22,Chandler,"Last time I do that, I promise.",neutral,5000000
729,0,Chandler,"I am so, so, so, so sorry!",sadness,1040000
729,1,Monica,Uh-huh.,disgust,2000003
729,2,Chandler,"And I will cook anything you want in here , and do anything in there!",non-neutral,0112010
729,3,Monica,"Yeah you will!  And, are you kiddin' me?!",non-neutral,0100022
729,4,Chandler,"Come on Monica, it's our Valentine's Day. Please? Please-please, please?",non-neutral,2101010
729,5,Monica,Okay.,neutral,5000000
729,6,Chandler,Okay.,neutral,5000000
729,7,Chandler,"So, are we going in there?",neutral,3100010
729,8,Monica,I am!!,joy,1400000
730,0,Ross,Wow!,surprise,1100030
730,1,Ross,It actually is in the handbook.,neutral,3000020
730,2,Ross,I can't date you or have a hot plate in my office.,non-neutral,2010011
730,3,Ross,I can't believe we have to stop seeing each other.,non-neutral,0020021
730,4,Elizabeth,For what it's worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,non-neutral,2210000
730,5,Ross,"I know, I know I really like you too. But we-we can't date. It's against the rules. It's forbidden.",neutral,3010001
730,6,Elizabeth,Wow!,surprise,1000040
730,7,Ross,What?,surprise,2000030
730,8,Elizabeth,"Just hearing you describe it as forbidden, it's really hot.",joy,1300010
730,9,Ross,Really?,surprise,0100040
730,10,Elizabeth,Yeah.,neutral,5000000
730,11,Ross,"Well I-I-I don't care how hot it is it's-it's uh, it's wrong.",non-neutral,2000102
730,12,Elizabeth,Stop it!,non-neutral,2000120
730,13,Ross,No! No! It's wrong! It's-it's-it's naughty. It's taboo.,non-neutral,1100102
730,14,Elizabeth,Shut the book!,non-neutral,1100201
730,15,Ross,Let's also get a hot plate!,joy,2300000
731,0,Monica,"Rach, you're in a great place in your life. Come on, you've got a great job! Good friends",joy,1400000
731,1,Monica,Yeah! So-so when are you getting married?,non-neutral,2200010
731,2,Megan,"Oh I'm not, I just like to try these on.",neutral,4010000
731,3,Rachel,I do the same thing.,neutral,5000000
731,4,Megan,I'm just kidding. I'm getting married July 25,joy,1400000
731,5,Rachel,I'm just kidding too.  I'm getting married in December.,joy,1400000
731,6,Megan,So when are you getting married?,neutral,4100000
731,7,Monica,Oh May 15,neutral,4100000
731,8,Megan,Oooh it's getting close!,joy,0400010
731,9,Monica,Yeah!,joy,0500000
731,10,Megan,"So uh, who's your photographer?",neutral,5000000
731,11,Monica,Jeffery.,neutral,5000000
731,12,Megan,We met with him. Did he show you the photos of the nude wedding he did?,non-neutral,2100020
731,13,Monica,The best man? Wow!,surprise,0100040
731,14,Megan,"I know! I almost called off my wedding. Oh, who's your band?!",joy,0300020
731,15,Monica,"Oh, my fiancee wants the Swing Kings.",neutral,4000001
731,16,Megan,"Oh, you're so lucky. My fiancee wants the heavy metal band Carcass.",non-neutral,2100011
731,17,Phoebe,"Ooh, is that spelled with a C' or a K'? Oh my God! It doesn't matter; they're both great!",joy,1300010
731,18,Rachel,Oh y'know what?,neutral,4000010
731,19,Rachel,Y'know what?,neutral,4100000
731,20,Rachel,Now that you know what you want you should go to Kleinman's and get it half off.,neutral,4100000
731,21,Rachel,This place is so overpriced.,disgust,1000004
731,22,Rachel,"So, does this  come in another color or",neutral,5000000
732,0,Chandler,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",neutral,3100010
732,1,Chandler,It was unbelievable!,surprise,0200030
732,2,Chandler,"We could totally be ourselves, we didn't have to play any games...",joy,2300000
732,3,Monica,So have you called her yet?,neutral,4100000
732,4,Chandler,Let her know I like her?,fear,1003010
732,5,Chandler,"What are you, insane?",non-neutral,0002120
732,6,Chandler,It's the next day!,non-neutral,2101100
732,7,Chandler,How needy do I want to seem?,non-neutral,2002100
732,8,Chandler,"I'm right, right?",non-neutral,2001110
732,9,Joey and Ross,"Oh, yeah. Yeah. Let her dangle.",neutral,4100000
732,10,Monica,I can't believe my parents are actually pressuring me to find one of you people.,surprise,0000041
732,11,Phoebe,"Oh, God, just do it!  Call her! Stop being so testosteroney!",non-neutral,0100202
732,12,Chandler,"Which, by the way, is the real San Francisco treat.  I got her machine.",neutral,3110000
732,13,Joey,Her answer machine?,neutral,3000020
732,14,Chandler,"No, interestingly enough her leaf blower picked up.",neutral,3100100
732,15,Phoebe,"So, uh, why didn't you say anything?",neutral,3000020
732,16,Chandler,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",disgust,1001003
732,17,Monica,"Look look! It's Rachel and Barry. No, don't everybody look at once!",surprise,0000050
732,18,Ross,"Okay, okay, what's going on?",neutral,3000020
732,19,Phoebe,"Okay, they're just talking...",neutral,4010000
732,20,Ross,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?",neutral,3001010
733,0,Ross,"So, um, what do you do for a living?",neutral,5000000
733,1,Kristin,"Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.",neutral,5000000
733,2,Carol,Oh no. I thought you said they could shoot the spot without you.,neutral,4010000
733,3,Susan,I thought they could...I'll try to get back as soon as I can. I'm sorry.,sadness,2030000
733,4,Ross,Now that is funny.,neutral,4100000
733,5,Ross,"Hey, do you think...would it be too weird if I invited Carol over to join us?",neutral,5000000
733,6,Ross,"'Cause she's, she's alone now, and pregnant, and, and sad.",sadness,2030000
733,7,Kristin,I guess.,neutral,5000000
733,8,Ross,Are you sure? Great. Carol? Wanna come over and join us?,neutral,3200000
733,9,Carol,"Oh, no no no. I'm fine. I'm fine.",neutral,4000010
733,10,Ross,Come on.,neutral,5000000
733,11,Ross,These people'll scooch down.,neutral,5000000
733,12,Ross,"You guys'll scooch, won't you?",neutral,5000000
733,13,Ross,Let's try scooching!,joy,2300000
733,14,Ross,Come on.,neutral,5000000
733,15,Ross,Come on.,neutral,5000000
733,16,Ross,"Uh, Kristen Riggs, this is Carol Willick.",neutral,4100000
733,17,Ross,"Carol, Kristin.",neutral,5000000
733,18,Ross,"Uh, Carol teaches sixth grade.",neutral,5000000
733,19,Ross,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",non-neutral,1200020
734,0,Paul,Okay.,neutral,5000000
734,1,Rachel,All right.,neutral,5000000
734,2,Paul,When I was six years old.,neutral,4010000
734,3,Rachel,Hm-mmm.,neutral,5000000
734,4,Paul,I wanted a big wheel.,neutral,3020000
734,5,Paul,And instead my parents got me this little plastic chicken that you hop around on.,non-neutral,2020001
734,6,Paul,It was embarrassing; kids made fun of me.,sadness,0040100
734,7,Paul,That was a pretty tough year.,sadness,0050000
734,8,Rachel,That's-that's great!,joy,0300020
734,9,Rachel,See?,neutral,3100010
734,10,Rachel,I already feel like I know you a little better!,joy,0500000
734,11,Rachel,Thank you.,joy,2300000
734,12,Rachel,"Okay, come on.",neutral,4100000
734,13,Rachel,Now we can go eat.,neutral,5000000
734,14,Rachel,Let's go.,neutral,5000000
734,15,Paul,It was horrible. They called me chicken boy.,sadness,0050000
734,16,Rachel,Oh!,surprise,1010030
735,0,Joey,"Will you pick one, just pick one! Here, how about that one?",anger,2000300
735,1,Chandler,That's patio furniture!,surprise,0000230
735,2,Joey,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",neutral,3000101
735,3,Chandler,What about the birds?,neutral,5000000
735,4,Joey,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",neutral,4000001
735,5,Chandler,You pick one.,neutral,5000000
735,6,Joey,"All right, how about the ladybugs?",neutral,5000000
735,7,Chandler,"Oh, so, forget about the birds, but big red insects suggest fine dining!",non-neutral,2000111
735,8,Joey,"Fine, you want to get the birds, get the birds!",non-neutral,1000211
735,9,Chandler,"Not like that, I won't!  Kip would have liked the birds!",non-neutral,2000111
736,0,Joey,Bijan for men?,neutral,5000000
736,1,Joey,Bijan for men?,neutral,5000000
736,2,Joey,"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",neutral,4100000
736,3,Annabelle,"Oh, actually I sorta have plans.",neutral,5000000
736,4,Hombre Man,"Ready, Annabelle?",neutral,5000000
736,5,Annabelle,You bet.  Maybe some other time?,neutral,5000000
736,6,Joey,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!",sadness,1030100
737,0,Chandler,That was amazing!,joy,0400010
737,1,Monica,Phoebe and Gary are,neutral,5000000
737,2,Chandler,That was amazing.,joy,2300000
737,3,Monica,We are the hottest! Huh?,joy,1301000
737,4,Chandler,"No, you're the best.",neutral,3200000
737,5,Monica,"No, you're the best.",neutral,3200000
737,6,Chandler,"No, you're the best.",neutral,3200000
737,7,Monica,I,neutral,5000000
737,8,Joey,Hey guys!  What 'cha been doin'?,neutral,4100000
737,9,Monica,Hey Joey! Isn't that the girl that waved at you the other day?,neutral,3000020
737,10,Joey,How you doin'?,neutral,5000000
738,0,Joey,So what are you gonna do?,neutral,4001000
738,1,Ross,"What can I do? One person wants to break-up, you break-up.",sadness,1030100
738,2,Chandler,"Hey, no way! Come on, this is you guys, call her and work it out.",non-neutral,2010110
738,3,Ross,"Oh come on, we just had this huge fight, all right, don't I have to wait a while?",non-neutral,1011020
738,4,Chandler,"Hey, this isn't like swimming after you eat, pick up the phone!!",non-neutral,2000201
738,5,Chandler,Y'know that whole swimming thing is a myth.,neutral,5000000
738,6,Joey,"Yeah, tell that to my Uncle Lenny.",neutral,5000000
738,7,Chandler,Why? What happened to him?,neutral,3000020
738,8,Joey,"Nothing, he's just really believes in that.",neutral,5000000
739,0,Dr. Zane,It looks like your uterus is ready for implantation.,neutral,4100000
739,1,Phoebe,Oh! I knew it! I knew it! I felt really thick this morning.,joy,0400010
739,2,Frank,"Well, okay, so what's nowgo get, go get the eggs, put em in there.",neutral,4001000
739,3,Dr. Zane,"Okay, it'll take just a little while to prepare the embryos.",neutral,5000000
739,4,Phoebe,"Embryossss? As in, ""More than one?""",surprise,0000050
739,5,Dr. Zane,"Um-hmm, five actually.",neutral,5000000
739,6,Phoebe,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",neutral,3001010
739,7,Dr. Zane,We do five because that gives you a 25% chance that at least one will attach.,neutral,5000000
739,8,Phoebe,That's it! 25 percent? That means that's it's like 75 percent chance of no baby at all!,surprise,0000140
739,9,Frank,"Hey, y'know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",neutral,5000000
739,10,Alice,"Sweety, now, she's a woman, not a gumball machine.",neutral,4000001
739,11,Phoebe,"Okay, well y'know what, don't worry you guys, cause I'm-I'm gonna do this as many times as it takes to get it right.",neutral,5000000
739,12,Frank,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",neutral,5000000
739,13,Alice,"Umm, it costs $16,000 each time you do this.",neutral,4001000
739,14,Alice,"So, umm, we're kinda using all the money we have to do it just this one time.",neutral,4001000
739,15,Phoebe,"Whoa!! Thatokay, that's a",non-neutral,2001020
739,16,Dr. Zane,"No, I'm sorry.",neutral,3020000
739,17,Phoebe,Wow! You guys really don't know anything!,surprise,0000131
739,18,Frank,I know! Why don't you get drunk! That worked for a lot of girls in my high school.,non-neutral,2100011
740,0,Monica,Sorry. So how's it going with Joey?,neutral,4010000
740,1,Chandler,Oh just great.,neutral,4000001
740,2,Chandler,He beeps me now with codes.,neutral,4000001
740,3,Chandler,"One is, ""Bring me food.""",neutral,4000001
740,4,Chandler,"Two is, ""I'm with a girl, bring us food.""",neutral,4000001
740,5,Chandler,"Three is, ""I'm lost and I can't find food.""",neutral,4000001
740,6,Joey,"Hey! Is uh, is she gonna be all right?",non-neutral,1101020
740,7,Monica,Yeah! She's right in there!,joy,2300000
740,8,Joey,"Oh great.   Hey! Go take off those pants, they look ready!",joy,1400000
741,0,Joey,Hey!,neutral,3200000
741,1,Monica,Hey!,neutral,3200000
741,2,Joey,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,surprise,0010040
741,3,Phoebe,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",disgust,1000004
741,4,Joey,"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",non-neutral,0012020
741,5,Monica,"I don't know, clean places?",neutral,3000011
741,6,Joey,"Umm, yum!",neutral,3200000
741,7,Monica,It's Danny.,neutral,5000000
741,8,Rachel,Don't let him in! I'm supposed to be at a regatta gala.,fear,0004100
741,9,Monica,We'll be right there!  Can't you just say it starts later?,non-neutral,2000021
741,10,Rachel,What? What kind of a regatta gala starts at night?!,surprise,0000050
741,11,Monica,The fake kind!,non-neutral,2100110
741,12,Danny,"Hey, hi, I need a ladle. You got a ladle?",neutral,4000010
741,13,Monica,We have a ladle.,neutral,5000000
741,14,Danny,"Thanks, see you at the party.",neutral,3200000
741,15,Monica,"Okay, great!",joy,1400000
741,16,Phoebe,"Hey, guys, you know what Larry would say? He would say, ""See you ladle.""",neutral,3200000
742,0,Monica,You're so efficient. I love you!,joy,0500000
742,1,Chandler,Let's go!,joy,1300010
742,2,Monica,No-no-no! We need something old!,non-neutral,1201010
742,3,Chandler,"Ohh, great, I have condom in my wallet I've had since I was twelve.",non-neutral,2210000
742,4,Monica,That'll work!,joy,0400010
742,5,Chandler,I don't think so.,neutral,3011000
742,6,Monica,"Okay, now we just need something borrowed!",joy,1300010
742,7,Chandler,Here justtake this.,neutral,3200000
742,8,Monica,That's stealing!,non-neutral,0001022
742,9,Chandler,"No, we'll-we'll bring it back! Just put it under your dress.",neutral,3100010
742,10,Monica,Ohh.,non-neutral,2100020
742,11,Chandler,"Okay, one thing at a time.",neutral,4100000
743,0,Barry,Sorry about that. So. What have you been up to?,neutral,4010000
743,1,Rachel,"Oh, not much. I-I got a job.",joy,2300000
743,2,Barry,"Oh, that's great.",joy,0500000
743,3,Rachel,Why are- why are you so tanned?,surprise,2000030
743,4,Barry,"Oh, I, uh- I went to Aruba.",neutral,3200000
743,5,Monica,Noooo!  I'm lying. I am so drunk.,joy,1300010
743,6,Rachel,"Oh God, oh.",non-neutral,1100012
743,7,Rachel,"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",sadness,0031100
743,8,Rachel,Monica? Monica!,non-neutral,0102110
743,9,Monica,Water rules!,joy,0500000
743,10,Rachel,"Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",neutral,3000101
743,11,Monica,Nope. Going to the,neutral,5000000
743,12,Rachel,"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",non-neutral,0011210
743,13,Monica,"No, it is me!",joy,0400100
743,14,Monica,"Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!",anger,2000300
743,15,Monica,"Y'know, when I'm with her, I am so much more than that.",non-neutral,2100200
743,16,Monica,I'm- I'm Monana!,joy,2300000
743,17,Rachel,"Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.",neutral,4100000
743,18,Monica,Helloooo? Yeah. Oh my God. Thanks.,joy,0300020
743,19,Rachel,What?,neutral,3100010
743,20,Monica,They've arrested Monica.,non-neutral,1020020
744,0,Joey,Note the painterly lines    and subtle impasto on this canvas. Monet painted quickly and usually outdoors    as his elusive subject was light itself.,neutral,5000000
744,1,Ross,"Now, do you have any idea what you just said?",neutral,3000020
744,2,Joey,"No, no, my mouth    says the words, my brain is thinking monster trucks!",neutral,3101000
744,3,Ross,"Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",neutral,4100000
744,4,Ross,I just...,neutral,5000000
744,5,Ross,I wrote that out phonetically for you.,neutral,5000000
744,6,Joey,Phonetically?,neutral,3000020
744,7,Ross,"Yeah, yeah that means... you know? We just... we don't have time    for this.",neutral,4010000
744,8,Joey,Ok.,neutral,5000000
744,9,Ross,"Ok, but you know what? I gotta say, I'm really impressed that    you were able to memorize all this so quickly!",surprise,0000050
744,10,Joey,"Ah! I'm an actor! I can memorize anything! Last week on ""Days""    I had to say ""Frontal temporal zygomatic craniotomy"".",non-neutral,1200020
744,11,Ross,Wow. What does,surprise,1000040
744,12,Joey,No idea!,non-neutral,2200010
744,13,Joey,"But the guy I said it to dies in the next scene so I    guess it means ""you're gonna get eaten by a bear"".",non-neutral,1010021
744,14,Ross,Ok! So let's move on to the Renaissance?,neutral,3100010
744,15,Joey,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",neutral,4000010
744,16,Ross,"Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",non-neutral,0000221
744,17,Joey,Come on! you...,neutral,3000200
744,18,Ross,No!,anger,0000500
745,0,Ross,Oh.  Oh-oh.,neutral,3101000
745,1,Rachel,Hey!  What happened to you? Why didn't you come up?,surprise,0000050
745,2,Ross,Done!,joy,1300010
745,3,Rachel,You just finished?,non-neutral,1100021
745,4,Ross,"Well, I wanted to be thorough.",neutral,3101000
745,5,Ross,"I mean this-this is clearly very, very important to you, to us!",non-neutral,1201010
745,6,Ross,"And so I wanted to read every word carefully, twice!",non-neutral,1202000
745,7,Rachel,"So umm, does it?",neutral,3002000
745,8,Ross,I'm sorry.,sadness,1040000
745,9,Rachel,Does it?,fear,2003000
745,10,Ross,"Does it? Does it? Yeah, I wanted to give that whole Does it?' part just another glance.",neutral,4001000
745,11,Rachel,"What are you talking about, Ross, you just said that you read it twice!",anger,0000410
745,12,Rachel,"Look, y'know what, either it does or it doesn't, and if you have to even",anger,0000302
745,13,Ross,"No, Rach, no. I don't, I don't, I don't",neutral,3020000
745,14,Rachel,Are you sure?,non-neutral,0102200
745,15,Ross,"Oh, sure! I'm sure.",non-neutral,2200010
745,16,Rachel,I know.,neutral,3100001
746,0,Russell,You got married again.,neutral,4000010
746,1,Ross,Yes.,neutral,5000000
746,2,Russell,So that's your second marriage in two years.,neutral,3000020
746,3,Ross,"Yes, second in two years. Third overall.",neutral,5000000
746,4,Russell,"Ross, I have been a divorce attorney for 23 years and never had I so much business from one client.",neutral,3000011
746,5,Russell,Why don't you tell me what happened.,neutral,5000000
746,6,Ross,"Basically, Rachel and I were in Vegas and we got drunk",neutral,5000000
746,7,Russell,"I'm sorry, is this the same Rachel who's name you said at the altar in the second marriage?",surprise,1000031
746,8,Ross,"Yes-yes-yes! But, I-I do",non-neutral,1111010
746,9,Russell,"Oh, that's better then.",neutral,4100000
746,10,Ross,This was just a drunken mistake and I need to get it annulled.,neutral,4010000
746,11,Russell,I see. Have you considered therapy?,neutral,5000000
746,12,Ross,I think just the,neutral,5000000
746,13,Russell,There are a couple of forms to fill out.,neutral,5000000
746,14,Ross,Easy.,neutral,5000000
746,15,Russell,"And we'll need to have witnesses who can testify that you were not of uh, sound mind.",neutral,5000000
746,16,Ross,No problem.,neutral,5000000
746,17,Russell,And we'll need you and Rachel to testify before a judge.,neutral,5000000
